-0.1207  	0.80871  	-0.2499  	-0.6347  	-0.7241  	-0.5194  	0.82924  	0.31224  	0.47851  	0.44319  	0.67460  	0.46364  	0.01997  	-0.2359  	-0.9846  	0.45573  	0.35719  	0.55701  	0.30836  	0.26949  	-0.0613  	0.42267  	0.09140  	-0.1744  	0.29742  	-0.0108  	-0.2611  	-0.3511  	-0.2426  	-0.2783  	-0.1594  	-0.1296  	0.23143  	-0.1082  	0.32181  	0.12182  	0.34848  	-0.1088  	-0.2533  	0.33052  	0.06036  	-0.1547  	-0.0049  	0.03559  	-0.0648  	-0.0382  	0.01030  	0.10992  	0.06915  	-0.0807  	-0.0088  	-0.0432  	-0.0384  	-0.0298  	-0.0292  	0.00887  	0.00024  	-0.0059  	0.00819  	-0.0272  	-0.0029  	0.08124  	0.02719  	0.02539  	0.07665  	0.33556  	-0.1525  	-0.0112  	-0.0292  	0.73941  	
-0.5854  	0.58882  	-0.5778  	-0.7687  	-0.6712  	-0.8186  	0.84373  	0.21171  	0.39923  	0.51125  	0.75934  	0.46448  	-0.0487  	-0.4322  	-1.2255  	0.32666  	0.30026  	0.64546  	0.33529  	0.37567  	-0.2297  	0.41835  	0.02470  	-0.2286  	0.32449  	-0.0006  	-0.3897  	-0.1859  	-0.0710  	-0.2989  	-0.1688  	-0.1694  	0.20023  	-0.0940  	0.25587  	0.23894  	0.23663  	-0.1522  	-0.2299  	0.36782  	0.04509  	-0.1446  	-0.0487  	0.03747  	-0.0492  	-0.0401  	0.01618  	0.09240  	0.07558  	-0.0901  	-0.0146  	-0.0450  	-0.0433  	-0.0313  	-0.0234  	-0.0082  	0.01386  	0.00617  	0.00250  	-0.0198  	-0.0149  	0.05965  	0.02920  	0.02422  	0.08257  	0.33866  	-0.1550  	-0.0132  	-0.0320  	0.75983  	
-0.7056  	0.55301  	-0.5868  	-0.7562  	-0.6375  	-0.8552  	0.89418  	0.17811  	0.39103  	0.50814  	0.80143  	0.48567  	-0.0921  	-0.5437  	-1.1151  	0.28734  	0.31603  	0.63854  	0.30591  	0.42402  	-0.1806  	0.40559  	0.01540  	-0.2237  	0.32959  	-0.0221  	-0.3380  	-0.2225  	-0.1050  	-0.3075  	-0.1708  	-0.1749  	0.20883  	-0.0820  	0.27300  	0.24184  	0.23790  	-0.1419  	-0.2308  	0.35354  	0.02859  	-0.1197  	-0.0684  	-0.0005  	-0.0359  	-0.0363  	0.01923  	0.09431  	0.07281  	-0.0819  	0.00405  	-0.0366  	-0.0435  	-0.0277  	-0.0210  	-0.0046  	0.02206  	0.00940  	0.00570  	-0.0345  	-0.0170  	0.05539  	0.02570  	0.02038  	0.08757  	0.34119  	-0.1572  	-0.0148  	-0.0344  	0.77688  	
-0.6985  	0.54417  	-0.6014  	-0.8030  	-0.6706  	-0.8831  	0.88633  	0.15422  	0.38708  	0.57345  	0.82451  	0.46791  	-0.1036  	-0.6122  	-1.1644  	0.28205  	0.31810  	0.64190  	0.29917  	0.43569  	-0.1857  	0.41127  	0.01268  	-0.2685  	0.32336  	-0.0123  	-0.3294  	-0.2044  	-0.1286  	-0.3052  	-0.1662  	-0.1755  	0.20827  	-0.0866  	0.26117  	0.24438  	0.23478  	-0.1441  	-0.2282  	0.35795  	0.01679  	-0.1291  	-0.0515  	0.01111  	-0.0355  	-0.0415  	0.01755  	0.08533  	0.07452  	-0.0768  	0.00897  	-0.0395  	-0.0470  	-0.0238  	-0.0244  	-0.0080  	0.01767  	0.00507  	0.00277  	-0.0306  	-0.0197  	0.05259  	0.03566  	0.02439  	0.09165  	0.34315  	-0.1591  	-0.0162  	-0.0364  	0.79054  	
-0.6696  	0.56064  	-0.5715  	-0.8606  	-0.7233  	-0.8775  	0.86402  	0.14971  	0.39715  	0.56173  	0.81334  	0.42410  	-0.1199  	-0.6252  	-1.2151  	0.29003  	0.35352  	0.64372  	0.30726  	0.40958  	-0.1617  	0.39506  	0.02928  	-0.2906  	0.33694  	-0.0107  	-0.3058  	-0.2109  	-0.1244  	-0.2922  	-0.1651  	-0.1594  	0.19973  	-0.0889  	0.25518  	0.24173  	0.25033  	-0.1367  	-0.2223  	0.34438  	0.01892  	-0.1385  	-0.0436  	0.01948  	-0.0434  	-0.0397  	0.01914  	0.07802  	0.07402  	-0.0795  	0.01424  	-0.0441  	-0.0455  	-0.0245  	-0.0255  	-0.0007  	0.01588  	0.00656  	0.00219  	-0.0261  	-0.0170  	0.05804  	0.03584  	0.02709  	0.09480  	0.34453  	-0.1606  	-0.0173  	-0.0380  	0.80083  	
-0.6138  	0.55791  	-0.5048  	-0.8392  	-0.7226  	-0.8306  	0.84119  	0.16369  	0.38690  	0.52806  	0.81187  	0.41696  	-0.1193  	-0.6008  	-1.1846  	0.25702  	0.37118  	0.63217  	0.31426  	0.37416  	-0.1507  	0.35668  	0.05859  	-0.2429  	0.38533  	-0.0221  	-0.2882  	-0.2474  	-0.1503  	-0.2883  	-0.1714  	-0.1410  	0.19681  	-0.0950  	0.26045  	0.21938  	0.27327  	-0.1229  	-0.2107  	0.33619  	0.03259  	-0.1453  	-0.0471  	0.02527  	-0.0391  	-0.0408  	0.01445  	0.07306  	0.06370  	-0.0812  	0.00605  	-0.0401  	-0.0386  	-0.0268  	-0.0230  	-0.0029  	0.01325  	0.00537  	0.00120  	-0.0190  	-0.0145  	0.06122  	0.03285  	0.03135  	0.09703  	0.34534  	-0.1618  	-0.0181  	-0.0393  	0.80774  	
-0.6060  	0.60079  	-0.4665  	-0.9741  	-0.7963  	-0.7006  	0.83219  	0.14530  	0.40076  	0.50324  	0.71582  	0.35033  	-0.0909  	-0.6251  	-1.1450  	0.24887  	0.40332  	0.59388  	0.32942  	0.28756  	-0.2050  	0.39044  	0.17959  	-0.2541  	0.40146  	-0.0183  	-0.2665  	-0.2571  	-0.1002  	-0.2735  	-0.1634  	-0.1470  	0.16253  	-0.0929  	0.21163  	0.23946  	0.25259  	-0.1199  	-0.2038  	0.34818  	0.09943  	-0.1627  	-0.0137  	0.04132  	-0.0496  	-0.0367  	0.00937  	0.08600  	0.06917  	-0.0867  	0.00268  	-0.0373  	-0.0404  	-0.0301  	-0.0203  	-0.0113  	0.00983  	0.01116  	0.00441  	-0.0222  	-0.0142  	0.05535  	0.03703  	0.02936  	0.09834  	0.34558  	-0.1627  	-0.0186  	-0.0402  	0.81127  	
-0.4912  	0.66417  	-0.3565  	-0.8645  	-0.7906  	-0.6038  	0.83844  	0.20368  	0.40967  	0.47496  	0.57349  	0.36467  	-0.0726  	-0.5654  	-1.0875  	0.31056  	0.37659  	0.62807  	0.34451  	0.27452  	-0.2208  	0.44738  	0.18101  	-0.2860  	0.37123  	-0.0124  	-0.2647  	-0.2480  	-0.0396  	-0.2709  	-0.1662  	-0.1398  	0.16198  	-0.1064  	0.14273  	0.20700  	0.23683  	-0.1258  	-0.1856  	0.36978  	0.12599  	-0.1738  	-0.0064  	0.05395  	-0.0455  	-0.0402  	0.00930  	0.09826  	0.07295  	-0.0856  	0.00051  	-0.0368  	-0.0417  	-0.0332  	-0.0168  	-0.0063  	0.01354  	-0.0006  	0.01185  	-0.0269  	-0.0164  	0.06404  	0.03341  	0.02978  	0.09571  	0.34616  	-0.1623  	-0.0179  	-0.0399  	0.80582  	
-0.3019  	0.72566  	-0.2876  	-0.6931  	-0.7514  	-0.5308  	0.80019  	0.25657  	0.41436  	0.40027  	0.60200  	0.45812  	-0.0636  	-0.4773  	-0.9726  	0.31502  	0.36434  	0.53885  	0.32613  	0.24260  	-0.0721  	0.44265  	0.20879  	-0.2466  	0.32835  	-0.0203  	-0.2402  	-0.3607  	-0.1463  	-0.2674  	-0.1694  	-0.1264  	0.18368  	-0.0965  	0.25836  	0.16053  	0.34406  	-0.0905  	-0.2329  	0.35061  	0.10845  	-0.1562  	-0.0064  	0.06126  	-0.0512  	-0.0417  	0.01850  	0.08921  	0.06384  	-0.0834  	-0.0065  	-0.0402  	-0.0375  	-0.0268  	-0.0207  	-0.0038  	0.00700  	0.00636  	0.00385  	-0.0302  	-0.0119  	0.06000  	0.02433  	0.02973  	0.09584  	0.34437  	-0.1627  	-0.0176  	-0.0403  	0.79576  	
-0.0793  	0.79826  	-0.1872  	-0.5735  	-0.7340  	-0.4171  	0.81803  	0.34219  	0.44899  	0.34056  	0.63891  	0.42019  	-0.0492  	-0.3119  	-0.8036  	0.37348  	0.39075  	0.50338  	0.33559  	0.16808  	0.10984  	0.44246  	0.18296  	-0.1983  	0.33893  	-0.0573  	-0.1151  	-0.5128  	-0.2856  	-0.2681  	-0.1987  	-0.0914  	0.17080  	-0.1066  	0.38663  	0.09107  	0.46740  	-0.0365  	-0.3091  	0.30780  	0.04327  	-0.1684  	-0.0219  	0.04181  	-0.0518  	-0.0328  	0.01684  	0.09017  	0.06502  	-0.0764  	-0.0020  	-0.0382  	-0.0340  	-0.0238  	-0.0205  	0.00558  	0.00107  	0.00188  	0.00507  	-0.0288  	-0.0139  	0.07020  	0.02667  	0.02150  	0.09468  	0.34312  	-0.1621  	-0.0174  	-0.0399  	0.78540  	
