0.10205  	0.84730  	-0.0515  	-0.5687  	-0.7789  	-0.3021  	0.84742  	0.42703  	0.51793  	0.30668  	0.72360  	0.45348  	-0.0457  	-0.2391  	-0.7851  	0.48071  	0.39469  	0.44537  	0.34813  	0.10176  	0.20538  	0.46142  	0.24854  	-0.0897  	0.33937  	-0.0721  	-0.0117  	-0.6689  	-0.4433  	-0.2712  	-0.2022  	-0.0621  	0.18834  	-0.1189  	0.46208  	0.06336  	0.57717  	-0.0058  	-0.3428  	0.27267  	-0.0060  	-0.1561  	-0.0189  	0.04407  	-0.0570  	-0.0381  	0.00890  	0.09918  	0.07788  	-0.0788  	-0.0068  	-0.0365  	-0.0327  	-0.0171  	-0.0231  	0.01352  	-0.0013  	0.00582  	-0.0011  	-0.0184  	-0.0132  	0.06788  	0.03185  	0.02644  	0.06665  	0.34581  	-0.1488  	-0.0115  	-0.0218  	0.68189  	
0.10205  	0.84730  	-0.0515  	-0.5687  	-0.7789  	-0.3021  	0.84742  	0.42703  	0.51793  	0.30668  	0.72360  	0.45348  	-0.0457  	-0.2391  	-0.7851  	0.48071  	0.39469  	0.44537  	0.34813  	0.10176  	0.20538  	0.46142  	0.24854  	-0.0897  	0.33937  	-0.0721  	-0.0117  	-0.6689  	-0.4433  	-0.2712  	-0.2022  	-0.0621  	0.18834  	-0.1189  	0.46208  	0.06336  	0.57717  	-0.0058  	-0.3428  	0.27267  	-0.0060  	-0.1561  	-0.0189  	0.04407  	-0.0570  	-0.0381  	0.00890  	0.09918  	0.07788  	-0.0788  	-0.0068  	-0.0365  	-0.0327  	-0.0171  	-0.0231  	0.01352  	-0.0013  	0.00582  	-0.0011  	-0.0184  	-0.0132  	0.06788  	0.03185  	0.02644  	0.06840  	0.34914  	-0.1476  	-0.0124  	-0.0212  	0.67448  	
0.10205  	0.84730  	-0.0515  	-0.5687  	-0.7789  	-0.3021  	0.84742  	0.42703  	0.51793  	0.30668  	0.72360  	0.45348  	-0.0457  	-0.2391  	-0.7851  	0.48071  	0.39469  	0.44537  	0.34813  	0.10176  	0.20538  	0.46142  	0.24854  	-0.0897  	0.33937  	-0.0721  	-0.0117  	-0.6689  	-0.4433  	-0.2712  	-0.2022  	-0.0621  	0.18834  	-0.1189  	0.46208  	0.06336  	0.57717  	-0.0058  	-0.3428  	0.27267  	-0.0060  	-0.1561  	-0.0189  	0.04407  	-0.0570  	-0.0381  	0.00890  	0.09918  	0.07788  	-0.0788  	-0.0068  	-0.0365  	-0.0327  	-0.0171  	-0.0231  	0.01352  	-0.0013  	0.00582  	-0.0011  	-0.0184  	-0.0132  	0.06788  	0.03185  	0.02644  	0.06992  	0.35175  	-0.1466  	-0.0132  	-0.0208  	0.66842  	
0.00893  	0.81912  	-0.1083  	-0.6122  	-0.7701  	-0.4156  	0.83371  	0.35510  	0.50767  	0.39452  	0.72986  	0.51416  	-0.0191  	-0.2424  	-0.9436  	0.51101  	0.38824  	0.50652  	0.32644  	0.21673  	0.08345  	0.43547  	0.17406  	-0.1512  	0.31916  	-0.0178  	-0.1624  	-0.4719  	-0.3342  	-0.2776  	-0.1644  	-0.0961  	0.22123  	-0.1253  	0.34897  	0.10178  	0.44815  	-0.0567  	-0.2691  	0.28725  	0.05048  	-0.1657  	-0.0028  	0.04636  	-0.0548  	-0.0374  	0.01952  	0.10793  	0.07686  	-0.0707  	-0.0076  	-0.0391  	-0.0306  	-0.0170  	-0.0213  	0.00587  	-0.0062  	0.00216  	0.00593  	-0.0196  	-0.0078  	0.07650  	0.03257  	0.02370  	0.07120  	0.35363  	-0.1458  	-0.0140  	-0.0205  	0.66371  	
-0.0785  	0.76942  	-0.2862  	-0.6506  	-0.7469  	-0.5840  	0.87632  	0.29906  	0.43206  	0.48292  	0.65024  	0.33054  	0.04152  	-0.1684  	-0.9384  	0.38606  	0.34200  	0.55628  	0.29262  	0.23698  	-0.0761  	0.46113  	0.03526  	-0.1135  	0.42193  	-0.0428  	-0.1475  	-0.4483  	-0.2201  	-0.2415  	-0.1755  	-0.1291  	0.20692  	-0.1167  	0.35304  	0.13510  	0.36037  	-0.1142  	-0.2453  	0.34421  	0.04582  	-0.1559  	-0.0154  	0.02353  	-0.0582  	-0.0380  	0.00498  	0.11753  	0.08819  	-0.0733  	-0.0140  	-0.0519  	-0.0441  	-0.0280  	-0.0218  	0.00106  	0.00480  	-0.0001  	0.00069  	-0.0254  	-0.0070  	0.07030  	0.04568  	0.02456  	0.07225  	0.35479  	-0.1452  	-0.0148  	-0.0204  	0.66034  	
-0.5567  	0.64016  	-0.4561  	-0.7475  	-0.6773  	-0.7902  	0.84086  	0.25454  	0.38289  	0.49738  	0.71608  	0.42901  	-0.0252  	-0.3321  	-1.1646  	0.31067  	0.31513  	0.59610  	0.33326  	0.34158  	-0.0876  	0.44763  	0.03279  	-0.1318  	0.34705  	-0.0262  	-0.2343  	-0.3613  	-0.1749  	-0.2832  	-0.1453  	-0.1646  	0.22598  	-0.1085  	0.30971  	0.18723  	0.31270  	-0.1655  	-0.2509  	0.38793  	0.00808  	-0.1092  	-0.0606  	0.03810  	-0.0506  	-0.0353  	0.02319  	0.08717  	0.08275  	-0.0899  	-0.0096  	-0.0428  	-0.0522  	-0.0261  	-0.0322  	-0.0057  	0.01254  	0.00733  	0.01178  	-0.0149  	-0.0142  	0.06295  	0.02264  	0.02401  	0.07307  	0.35523  	-0.1448  	-0.0156  	-0.0204  	0.65832  	
-0.7422  	0.52381  	-0.5750  	-0.7891  	-0.7014  	-0.8424  	0.81819  	0.21003  	0.35676  	0.50335  	0.82771  	0.39968  	-0.1443  	-0.5826  	-1.1396  	0.26620  	0.32027  	0.61547  	0.31982  	0.37808  	-0.1079  	0.40751  	0.05524  	-0.1919  	0.28920  	-0.0287  	-0.2973  	-0.3230  	-0.2019  	-0.2986  	-0.1721  	-0.1579  	0.20621  	-0.0989  	0.33863  	0.19402  	0.29025  	-0.1504  	-0.2398  	0.37617  	-0.0005  	-0.1119  	-0.0857  	0.00943  	-0.0332  	-0.0291  	0.01735  	0.07936  	0.06797  	-0.0739  	0.01098  	-0.0339  	-0.0386  	-0.0242  	-0.0229  	-0.0076  	0.00948  	0.00920  	0.00210  	-0.0185  	-0.0235  	0.06041  	0.02029  	0.02091  	0.07366  	0.35493  	-0.1446  	-0.0164  	-0.0207  	0.65765  	
-0.7636  	0.53239  	-0.6115  	-0.9249  	-0.7318  	-0.9059  	0.87079  	0.14419  	0.35400  	0.59195  	0.90963  	0.44258  	-0.1251  	-0.6113  	-1.2738  	0.20978  	0.30442  	0.59485  	0.29559  	0.38738  	-0.1422  	0.41350  	0.05860  	-0.2072  	0.32098  	-0.0202  	-0.2788  	-0.2649  	-0.1490  	-0.2973  	-0.1700  	-0.1783  	0.18311  	-0.0985  	0.30926  	0.21060  	0.26581  	-0.1533  	-0.2323  	0.35392  	0.00743  	-0.1133  	-0.0754  	-0.0010  	-0.0296  	-0.0453  	0.01179  	0.06938  	0.07489  	-0.0748  	0.00918  	-0.0418  	-0.0436  	-0.0278  	-0.0255  	-0.0079  	0.01801  	0.00445  	0.00461  	-0.0262  	-0.0216  	0.06483  	0.02667  	0.02548  	0.07407  	0.35303  	-0.1445  	-0.0165  	-0.0220  	0.66202  	
-0.7729  	0.55060  	-0.5983  	-1.0434  	-0.7857  	-0.9346  	0.85305  	0.16077  	0.36851  	0.61713  	0.93381  	0.40068  	-0.1454  	-0.6255  	-1.3568  	0.20089  	0.33937  	0.60067  	0.31891  	0.37274  	-0.1294  	0.39074  	0.09216  	-0.2283  	0.31076  	-0.0121  	-0.2761  	-0.2757  	-0.1436  	-0.2968  	-0.1645  	-0.1732  	0.17794  	-0.1069  	0.28122  	0.20892  	0.27981  	-0.1483  	-0.2310  	0.34511  	0.03632  	-0.1265  	-0.0621  	0.00688  	-0.0389  	-0.0426  	0.00897  	0.07854  	0.06830  	-0.0712  	0.00593  	-0.0431  	-0.0440  	-0.0279  	-0.0249  	-0.0053  	0.01217  	0.00281  	0.00198  	-0.0240  	-0.0188  	0.06507  	0.02694  	0.02585  	0.07299  	0.35116  	-0.1447  	-0.0173  	-0.0223  	0.66448  	
-0.7715  	0.55806  	-0.5831  	-1.1053  	-0.8237  	-0.9282  	0.83442  	0.16357  	0.36938  	0.60026  	0.95334  	0.37404  	-0.1527  	-0.6644  	-1.3554  	0.19737  	0.36583  	0.58994  	0.32735  	0.34671  	-0.0853  	0.39254  	0.11700  	-0.2323  	0.31780  	-0.0158  	-0.2488  	-0.3170  	-0.1702  	-0.3030  	-0.1688  	-0.1707  	0.16767  	-0.1112  	0.28190  	0.20744  	0.31107  	-0.1353  	-0.2358  	0.33148  	0.03975  	-0.1331  	-0.0549  	0.00827  	-0.0414  	-0.0387  	0.01181  	0.08013  	0.06450  	-0.0721  	0.00536  	-0.0436  	-0.0443  	-0.0293  	-0.0256  	-0.0038  	0.01008  	0.00426  	0.00121  	-0.0267  	-0.0181  	0.05916  	0.02946  	0.02726  	0.07295  	0.34845  	-0.1452  	-0.0184  	-0.0224  	0.66404  	
